CHANNELAREAIDFK,CONTRACTIDFK,DREDGECOST,DREDGINGEVENTAREAIDFK,DREDGINGEVENTIDPK,DREDGINGPURPOSE,EVENTDEPTH,EVENTDEPTHUOM,EVENTTYPE,EXECYEAR,FEATUREDESCRIPTION,FEATURENAME,MEDIAID,METADATAID,PLACEMENTAREADESC,PLACEMENTAREAIDFK,RPSUID,RPUID,SDSID,UNITCOST,VOLUMEDREDGED,RIVER,POOL,DREDGE_TYPE,LABOR_TYPE,DATE_START,DATE_END,UP_RIV_MIL,DN_RIV_MIL,VOLUME_UNITS,REACH_NAME,PREHYDROSURVEY_ID,POSTHYDROSURVEY_ID,REHANDLE_ID,DREDGE_NAME,COST,NARRATIVE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
,,,99769,LA2003115101511,channel,-11,foot,dredged,2003,,PEKIN BEND,,2003090215101511,,IL_1510_R,,,,,2026,Illinois_Waterway,LA,Mechanical,Hired_Labor,9/2/2003 0:00,9/11/2003 0:00,151.1,151,cubicYard,LAMARSH CREEK/PEKIN BEND,IL_LA_MVR_20030716_BD_14941512_03B,IL_LA_MVR_20030923_AD_15091511_03C,,MAZON,,BANKLINE PLACEMENT 151.0-151.1R,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99988,2.02023E+14,channel,-11,foot,dredged,2023,,Brownsville Island,,2023111334513455,,UM_3451_R,,,,,27207,Mississippi_River,20,Mechanical,Hired_Labor,11/13/2023 0:00,12/19/2023 0:00,345.5,345.1,cubicYard,BROWNSVILLE ISLAND,CEMVR_DIS_UM_20_MVR_20231107_BD_34503456_23F,CEMVR_DIS_UM_20_MVR_20231221_AD_34493456_23H,,BARGE 767,,Placement bankline 344.9-345.9R,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99880,1.72023E+14,channel,-11,foot,dredged,2023,,Bass Island,,2023061344764478,,UM_4480_L,,,,,4274,Mississippi_River,17,Mechanical,Hired_Labor,6/13/2023 0:00,6/14/2023 0:00,447.8,447.6,cubicYard,BASS ISLAND,CEMVR_DIS_UM_17_MVR_20230612_BD_44744480_23C,CEMVR_DIS_UM_17_MVR_20230726_CS_44744483_23D,,BARGE 767,,Placement bankline 447.9-448.1L,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99869,1.82023E+14,channel,-11,foot,dredged,2023,,Cherokee Pilot Channel,,2023061642404246,,UM_4254_L,,,,,21728,Mississippi_River,18,Mechanical,Hired_Labor,6/16/2023 0:00,6/26/2023 0:00,424.6,424,cubicYard,CHEROKEE,CEMVR_DIS_UM_18_MVR_20230613_BD_42394248_23C,CEMVR_DIS_UM_18_MVR_20230626_AD_42414246_23D,,BARGE 767,,Placement bankline 425.4-426.0L,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99983,1.52023E+14,harbor,-6,foot,dredged,2023,Actual dredge depth is -6.5 ft. Geometry was approximated based off of the post-dredge survey.,Lindsay Harbor,,2023110848414841,,UM_4841_R,,,,,13163,Mississippi_River,15,Mechanical,Commercial,11/8/2023 0:00,12/12/2023 0:00,484.1,484.1,cubicYard,ARSENAL ISLAND,CEMVR_DIS_UM_15_MVR_20230614_OT_48394859_23A,CEMVR_DIS_UM_15_MVR_20231213_AD_48414842_23D,,Legacy Primary,,"Placement was at 483.8R, 484.1R and 484.2R. The material was then hauled to a Scott County upland site and a Phoenix Corporation upland site.",B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2023114621472,channel,-11,foot,dredged,2023,,Kingston Mines,,2023061714621472,,IL_1456_R,,,,,28638,Illinois_Waterway,LA,Mechanical,Commercial,6/17/2023 0:00,8/19/2023 0:00,147.2,146.2,cubicYard,MACKINAW RIVER,CEMVR_DIS_IL_LA_MVR_20230615_BD_14611474_23C,CEMVR_DIS_IL_LA_MVR_20230821_AD_14621474_23F,,Legacy Primary,,Placement bankline 145.5-145.8R,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99932,1.32023E+14,channel,-11,foot,dredged,2023,,Savanna Bay,,2023091053875391,,UM_5384_T,,,,,27632,Mississippi_River,13,Mechanical,Hired_Labor,9/10/2023 0:00,9/30/2023 0:00,539.1,538.7,cubicYard,SAVANNA BAY,CEMVR_DIS_UM_13_MVR_20230905_BD_53855395_23D,CEMVR_DIS_UM_13_MVR_20230928_AD_53855395_23E,,BARGE 766,,Placement thalweg 538.0-538.5T,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,,1.62023E+14,channel,-11,foot,dredged,2023,,Lock 16 Upper,,2023091745874588,,UM_4615_R,,,,,18566,Mississippi_River,16,Mechanical,Commercial,9/17/2023 0:00,10/7/2023 0:00,458.8,458.7,cubicYard,LOCK 16 UPPER,CEMVR_DIS_UM_16_MVR_20230914_BD_45734578_23D,CEMVR_DIS_UM_16_MVR_20231010_AD_45734578_23F,,Legacy Primary,,Placement bankline 461.4-461.6R,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99946,1.22023E+14,channel,-11,foot,dredged,2023,,Island 241,,2023101356175621,,UM_5621_L,,,,,14575,Mississippi_River,12,Mechanical,Hired_Labor,10/13/2023 0:00,10/28/2023 0:00,562.1,561.7,cubicYard,ISLAND 241 LIGHT,CEMVR_DIS_UM_12_MVR_20231002_BD_56115625_23D,CEMVR_DIS_UM_12_MVR_20231102_AD_56115625_23E,,BARGE 766,,Placement bankline 562.2L,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99896,1.62023E+14,channel,-11,foot,dredged,2023,,Credit Island,,2023101048064811,,UM_4820_L,,,,,6876,Mississippi_River,16,Mechanical,Commercial,10/10/2023 0:00,10/15/2023 0:00,481.1,480.6,cubicYard,CREDIT ISLAND,CEMVR_DIS_UM_16_MVR_20231005_BD_48064821_23D,CEMVR_DIS_UM_16_MVR_20231016_AD_48064821_23E,,Legacy Primary,,Placement bankline 481.8-482.0L,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99906,1.52023E+14,channel,-11,foot,dredged,2023,,Lock 14 Lower,,2023101749314931,,UM_4935_R,,,,,120,Mississippi_River,15,Mechanical,Commercial,10/17/2023 0:00,10/18/2023 0:00,493.1,493.1,cubicYard,LOCK 14 LOWER,CEMVR_DIS_UM_15_MVR_20231016_BD_49284932_23C,CEMVR_DIS_UM_15_MVR_20231019_AD_49284932_23D,,Legacy Primary,,Placement rocks on bankline 493.7R,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,,1.52019E+14,construction,-30,foot,dredged,2019,Removal of sediment around upper landwall bullnose base prior to reconstruction after barge allision,L&D 15 BULLNOSE,,2019112248304831,,UM_4820_L,,,,,937,Mississippi_River,15,Mechanical,Hired_Labor,11/22/2019 0:00,11/23/2019 0:00,483.1,483,cubicYard,LOCK 15 UPPER,UM_15_MVR_20190325_BD_48304832_19A,,,BARGE 767,,Centennial Stockpile 482.1L,B5ODTBVC,9/22/2021 20:03,B5ODTDJM,6/12/2025 18:27
,,,99804,LA2002108760884,channel,-11,foot,dredged,2002,,BEARDSTOWN,,2.00209E+13,,IL_0876_L,,,,,14766,Illinois_Waterway,LA,Hydraulic,Commercial,9/29/2002 0:00,10/5/2002 0:00,88.4,87.6,cubicYard,BEARDSTOWN,IL_LA_MVR_20020813_CS_08650890_02A,IL_LA_MVR_20021008_CS_08760885_02B,,MERLIN MCCOY,,BEARDSTOWN SITE 1 UPLAND PLACEMENT 87.7-87.8L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99788,LA2002111651168,channel,-11,foot,dredged,2002,,DEVIL'S ELBOW,,2002091311651168,,IL_1170_L,,,,,6186,Illinois_Waterway,LA,Hydraulic,Commercial,9/13/2002 0:00,9/23/2002 0:00,116.8,116.5,cubicYard,DEVIL'S ELBOW,IL_LA_MVR_20020910_CS_11601175_02B,IL_LA_MVR_20021002_AD_11641170_02C,,MERLIN MCCOY,,BANKLINE PLACEMENT 116.8-117.2L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99756,PE2019118091816,channel,-11,foot,dredged,2019,,Senachwine Creek,,2019121118091816,,IL_1819_R,,,,,6086,Illinois_Waterway,PE,Mechanical,Hired_Labor,12/11/2019 0:00,12/18/2019 0:00,181.6,180.9,cubicYard,SENACHWINE CREEK,IL_PE_MVR_20191105_BD_18081817_19C,,,,,Bankline placement 181.8-182.0R,B5ODTDJM,1/26/2022 14:36,B5ODTDJM,6/12/2025 18:27
,,,99777,LA2002113521356,channel,-11,foot,dredged,2002,,DUCK ISLAND,,2002100813521356,,IL_1350_L,,,,,6682,Illinois_Waterway,LA,Hydraulic,Commercial,10/8/2002 0:00,10/11/2002 0:00,135.6,135.2,cubicYard,COPPERAS CREEK,IL_LA_MVR_20021001_BD_13451370_02B,IL_LA_MVR_20021022_CS_13511363_02D,,MERLIN MCCOY,,DUCK ISLAND UPLAND PLACEMENT 135.0-135.1L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99790,LA2002111331135,channel,-11,foot,dredged,2002,,HEAD OF GRAND ISLAND,,2002092511331135,,IL_1127_R,,,,,5114,Illinois_Waterway,LA,Hydraulic,Commercial,9/25/2002 0:00,9/27/2002 0:00,113.5,113.3,cubicYard,GRAND ISLAND HEAD,IL_LA_MVR_20020827_BD_11301140_02B,IL_LA_MVR_20021002_AD_11311136_02C,,MERLIN MCCOY,,BANKLINE PLACEMENT 113.0-113.2R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2002114541459,channel,-11,foot,dredged,2002,,KINGSTON MINES,,2002090614541459,,IL_1452_L,,,,,15232,Illinois_Waterway,LA,Hydraulic,Commercial,9/6/2002 0:00,9/11/2002 0:00,145.9,145.4,cubicYard,MACKINAW RIVER,IL_LA_MVR_20020820_BD_14451465_02B,IL_LA_MVR_20021003_CS_14541465_02C,,MERLIN MCCOY,,KINGSTON MINES SITE 8 UPLAND PLACEMENT 145.4-145.5L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2002114601464,channel,-11,foot,dredged,2002,,MACKINAW RIVER LOWER,,2002090314601464,,IL_1452_L,,,,,9572,Illinois_Waterway,LA,Hydraulic,Commercial,9/3/2002 0:00,9/5/2002 0:00,146.4,146,cubicYard,MACKINAW RIVER,IL_LA_MVR_20020820_BD_14451465_02B,IL_LA_MVR_20021003_CS_14541465_02C,,MERLIN MCCOY,,KINGSTON MINES SITE 8 UPLAND PLACEMENT 145.4-145.5L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2002114761479,channel,-11,foot,dredged,2002,,MACKINAW RIVER,,2002082014761479,,IL_1471_L,,,,,28313,Illinois_Waterway,LA,Hydraulic,Commercial,8/20/2002 0:00,9/2/2002 0:00,147.9,147.6,cubicYard,MACKINAW RIVER,IL_LA_MVR_20020619_CS_14481480_02A,IL_LA_MVR_20020903_CS_14751479_02B,,MERLIN MCCOY,,MACKINAW RIVER SITE 10 ALT B UPLAND PLACEMENT 147.4-147.6L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99789,LA2002111491153,channel,-11,foot,dredged,2002,,MATANZAS BAY,,2002092311491153,,IL_1155_L,,,,,5273,Illinois_Waterway,LA,Hydraulic,Commercial,9/23/2002 0:00,9/25/2002 0:00,115.3,114.9,cubicYard,MATANZAS BAY,IL_LA_MVR_20020904_CS_11401160_02B,IL_LA_MVR_20021002_AD_11501153_02C,,MERLIN MCCOY,,BANKLINE PLACEMENT 115.2-115.5L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99769,LA2002115101511,channel,-11,foot,dredged,2002,,PEKIN BEND,,2002092315101511,,IL_1510_R,,,,,836,Illinois_Waterway,LA,Mechanical,Hired_Labor,9/23/2002 0:00,9/26/2002 0:00,151.1,151,cubicYard,LAMARSH CREEK/PEKIN BEND,IL_LA_MVR_20020625_CS_14801512_02B,IL_LA_MVR_20021009_CS_15081511_02C,,MAZON,,BANKLINE PLACEMENT 151.1-151.2R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99731,SR2002123222325,channel,-11,foot,dredged,2002,,DELBRIDGE ISLAND LOWER (STARVED ROCK UPPER),,2002060623222325,,IL_2315_R,,,,,4051,Illinois_Waterway,SR,Mechanical,Hired_Labor,6/6/2002 0:00,6/25/2002 0:00,232.5,232.2,cubicYard,STARVED ROCK UPPER,IL_SR_MVR_20020417_BD_23122327_02A,IL_SR_MVR_20020710_CS_23212326_02B,,MAZON,,STARVED ROCK BOAT YARD UPLAND PLACEMENT 231.4-231.5R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99756,PE2002118191820,channel,-11,foot,dredged,2002,,SENACHWINE,,2002091618191820,,IL_1819_R,,,,,687,Illinois_Waterway,PE,Mechanical,Hired_Labor,9/16/2002 0:00,9/18/2002 0:00,182,181.9,cubicYard,SENACHWINE CREEK,IL_PE_MVR_20020911_AD_18191819_02B,IL_PE_MVR_20021009_AD_18161820_02C,,MAZON,,BANKLINE PLACEMENT 181.8-181.9R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99779,LA2002113211330,channel,-11,foot,dredged,2002,,SENATE ISLAND LOWER,,2002091213211330,,IL_1327_L,,,,,22546,Illinois_Waterway,LA,Hydraulic,Commercial,9/12/2002 0:00,9/18/2002 0:00,133,132.1,cubicYard,SENATE ISLAND LOWER,IL_LA_MVR_20020904_BD_13201345_02C,IL_LA_MVR_20021002_BD_13211331_02D,,MERLIN MCCOY,,BANKLINE PLACEMENT 132.2-133.2L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99732,PE2002122992308,channel,-11,foot,dredged,2002,,STARVED ROCK LOWER,,2002062522992308,,IL_2315_R,,,,,11082,Illinois_Waterway,PE,Mechanical,Hired_Labor,6/25/2002 0:00,9/12/2002 0:00,230.8,229.9,cubicYard,STARVED ROCK LOWER,IL_PE_MVR_20020416_BD_22962309_02B,IL_PE_MVR_20020912_CS_22962309_02C,,MAZON,,STARVED ROCK BOAT YARD UPLAND PLACEMENT 231.4-231.5R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99702,DR2002127912796,channel,-11,foot,dredged,2002,,TREATS ISLAND,,2002041727912796,,IL_2798_L,,,,,1998,Illinois_Waterway,DR,Mechanical,Hired_Labor,4/17/2002 0:00,4/26/2002 0:00,279.6,279.1,cubicYard,TREATS ISLAND,IL_DR_MVR_20011128_CS_27902800_01B,IL_DR_MVR_20020513_BD_27902797_02A,,MAZON,,TREATS ISLAND INLAND PLACEMENT 279.7L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99777,LA2002113601368,channel,-11,foot,dredged,2002,,COPPERAS CREEK LOCK,,2002101213601368,,IL_1361_L,,,,,17206,Illinois_Waterway,LA,Hydraulic,Commercial,10/12/2002 0:00,10/15/2002 0:00,136.8,136,cubicYard,COPPERAS CREEK,IL_LA_MVR_20021001_BD_13451370_02B,IL_LA_MVR_20021022_AD_13591369_02C,2002101213581368,MERLIN MCCOY,,COPPERAS CREEK SITE 9 UPLAND PLACEMENT 136.2-136.3L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99726,SR2002124082416,channel,-11,foot,dredged,2002,This event is broken into 2 parts based on a second survey with new cuts.,BULLS ISLAND,,2002101524082416,,IL_2417_R,,,,,6991,Illinois_Waterway,SR,Mechanical,Hired_Labor,10/15/2002 0:00,12/4/2002 0:00,241.6,240.8,cubicYard,BULLS ISLAND,IL_SR_MVR_20020710_CS_24002416_02A,IL_SR_MVR_20021010_BD_24022418_02B,2002101524042416,MAZON,,BULL'S ISLAND UPLAND PLACEMENT 241.7-241.8R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99967,1.1202E+14,construction,-11,foot,dredged,2020,Split portion placed directly in bathtub site,BATHTUB ENTRANCE 2,,2020042459415943,,UM_5941_L,,,,,500,Mississippi_River,11,Mechanical,Hired_Labor,4/24/2020 0:00,4/27/2020 0:00,594.3,594.1,cubicYard,FINLEYS LANDING,,,,BARGE 767,,Bathtub DMMP placement 594.5,B5ODTBVC,9/14/2021 19:41,B5ODTDJM,6/12/2025 18:27
,,,99918,1.42023E+14,channel,-11,foot,dredged,2023,,Beaver Chute,,2023102151755175,,UM_5171_L,,,,,14430,Mississippi_River,14,Mechanical,Commercial,10/21/2023 0:00,11/4/2023 0:00,517.5,517.5,cubicYard,BEAVER SLOUGH INDUSTRIAL CHANNEL,CEMVR_DIS_UM_14_MVR_20231019_BD_51685172_23A,CEMVR_DIS_UM_14_MVR_20231104_AD_51685172_23D,,Legacy Primary,,Placement bankline 516.8-517.3L,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99696,2.22023E+14,channel,-11,foot,dredged,2023,,Orton Island,,2023103132363240,,UM_3242_L,,,,,15052,Mississippi_River,22,Mechanical,Hired_Labor,10/31/2023 0:00,11/6/2023 0:00,324,323.6,cubicYard,LOCK 21 LOWER,CEMVR_DIS_UM_22_MVR_20231020_BD_32343245_23F,CEMVR_DIS_UM_22_MVR_20231107_AD_32343245_23G,,BARGE 767,,Placement bankline 324.1-324.3L,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2023114721479,channel,-11,foot,dredged,2023,,Mackinaw River Hyd,,2023102614721479,,IL_1470_L,,,,,60982,Illinois_Waterway,LA,Hydraulic,Commercial,10/26/2023 0:00,11/22/2023 0:00,147.9,147.2,cubicYard,MACKINAW RIVER,CEMVR_DIS_IL_LA_MVR_20230905_CS_14661480_23G,CEMVR_DIS_IL_LA_MVR_20231120_AD_14721479_23H,,BARRY J,,"Placement upland 146.4-147.7L
",B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99733,PE2023222662270,channel,-11,foot,dredged,2023,,Vermillion River Hyd,,2023101122662270,,IL_2279_R,,,,,12967,Illinois_Waterway,PE,Hydraulic,Commercial,10/11/2023 0:00,10/14/2023 0:00,227,226.6,cubicYard,VERMILLION RIVER,CEMVR_DIS_IL_PE_MVR_20230906_BD_22652285_23C,CEMVR_DIS_IL_PE_MVR_20231024_AD_22652285_23D,,BARRY J,,"Placement bankline 227.2-227.8 R
",B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99997,PE2023222772283,channel,-11,foot,dredged,2023,,Deer Park Light Hyd,,2023101522772283,,IL_2281_R,,,,,28927,Illinois_Waterway,PE,Hydraulic,Commercial,10/15/2023 0:00,10/22/2023 0:00,228.3,227.7,cubicYard,DEER PARK LIGHT,CEMVR_DIS_IL_PE_MVR_20230906_BD_22652285_23C,CEMVR_DIS_IL_PE_MVR_20231024_AD_22652285_23D,,BARRY J,,Placement upland 227.8-228.3R,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2023114511454,channel,-11,foot,dredged,2023,,Kingston Mines Hyd,,2023102614511455,,IL_1470_L,,,,,15178,Illinois_Waterway,LA,Hydraulic,Commercial,10/26/2023 0:00,11/22/2023 0:00,145.5,145.1,cubicYard,MACKINAW RIVER,CEMVR_DIS_IL_LA_MVR_20230927_BD_14501455_23D,CEMVR_DIS_IL_LA_MVR_20231127_AD_14501455_23E,,BARRY J,,Placement upland 146.4-147.7L,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99805,LA2023108680872,channel,-11,foot,dredged,2023,,Beardstown,,2.02308E+13,,IL_0882_R,,,,,7719,Illinois_Waterway,LA,Mechanical,Hired_Labor,8/9/2023 0:00,8/16/2023 0:00,87.2,86.8,cubicYard,GRAPE ISLAND,CEMVR_DIS_IL_LA_MVR_20230731_BD_08620888_23C,CEMVR_DIS_IL_LA_MVR_20230817_AD_08670874_23D,,CRANE BARGE 11,,Placement bankline 88.0-88.7 R,B5ODT9MA,2/16/2024 16:14,B5ODTDJM,6/12/2025 18:27
,,,99738,PE2003121692171,channel,-11,foot,dredged,2003,ACTUAL DREDGE DEPTH WAS 11.5'.,SPRING VALLEY LOWER,,2003101721692171,,IL_2173_R,,,,,8380,Illinois_Waterway,PE,Hydraulic,Commercial,10/17/2003 0:00,10/18/2003 0:00,217.1,216.9,cubicYard,SPRING VALLEY LOWER,IL_PE_MVR_20030930_BD_21642178_03C,IL_PE_MVR_20031027_AD_21692172_03D,,MERLIN MCCOY,,BANKLINE PLACEMENT 217.2-217.4R,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99967,1.1202E+14,construction,-11,foot,dredged,2020,,BATHTUB ENTRANCE 1,,2020042459415943,,UM_5959_R,,,,,2432,Mississippi_River,11,Mechanical,Hired_Labor,4/24/2020 0:00,4/27/2020 0:00,594.3,594.1,cubicYard,FINLEYS LANDING,,,1.1202E+14,BARGE 767,,Bankline placement 595.8R for eventual rehandle into bathtub DMMP,B5ODTDJM,1/25/2022 18:16,B5ODTDJM,6/12/2025 18:27
,,,99967,1.1202E+14,rehandle,0,foot,dredged,2020,Bathtub Entrance Rehandle,FINLEYS BEACH,,2020051559575958,,UM_5941_L,,,,,2432,Mississippi_River,11,Mechanical,Hired_Labor,5/15/2020 0:00,5/16/2020 0:00,595.8,595.7,cubicYard,FINLEYS LANDING,,,1.1202E+14,BARGE 767,,Rehandle of material from Bathtub Entrance,B5ODTBVC,9/14/2021 19:41,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2020214591463,channel,-11,foot,dredged,2020,Contract Prime Vasquez sub King Co.,KINGSTON MINES,,2020083014591463,,IL_1460_L,,,,,43330,Illinois_Waterway,LA,Hydraulic,Commercial,8/30/2020 0:00,9/3/2020 0:00,146.3,145.9,cubicYard,MACKINAW RIVER,IL_LA_MVR_20200810_BD_14521463_20B,,,BARRY J,,Bankline placement 145.5-146.8L,B5ODTBVC,9/21/2021 16:03,B5ODTDJM,6/12/2025 18:27
,,,99770,LA2003115641568,channel,-11,foot,dredged,2003,,LICK CREEK,,2003092915641568,,IL_1565_L,,,,,19447,Illinois_Waterway,LA,Hydraulic,Commercial,9/29/2003 0:00,10/6/2003 0:00,156.8,156.4,cubicYard,LICK CREEK,IL_LA_MVR_20030923_BD_15531570_03C,IL_LA_MVR_20031015_AD_15631569_03D,,MERLIN MCCOY,,"BANKLINE PLACEMENT ON BOTH SIDES OF LICK CREEK 156.1-156.3L, 156.6-157.0L",B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2003214671473,channel,-11,foot,dredged,2003,,MACKINAW LOWER,,2003090314641473,,IL_1470_L,,,,,40536,Illinois_Waterway,LA,Hydraulic,Commercial,9/3/2003 0:00,9/12/2003 0:00,147.3,146.4,cubicYard,MACKINAW RIVER,IL_LA_MVR_20030708_CS_14701483_03C,IL_LA_MVR_20030916_CS_14621473_03E,,MERLIN MCCOY,,MACKINAW RIVER UPLAND PLACEMENT 146.7-146.8L,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99777,LA2004213651368,channel,-11,foot,dredged,2004,,COPPERAS CREEK,,2004101113651368,,IL_1368_L,,,,,8217,Illinois_Waterway,LA,Hydraulic,Hired_Labor,10/11/2004 0:00,10/16/2004 0:00,136.8,136.5,cubicYard,COPPERAS CREEK,IL_LA_MVR_20040930_BD_13641373_04E,IL_LA_MVR_20041020_CS_13651368_04G,,DUBUQUE,,COPPERAS CREEK BANKLINE PLACEMENT 136.9-137.0L,B5ODTJLM,2/27/2024 20:15,B5ODTDJM,6/12/2025 18:27
,,,99986,BR2004128882889,channel,-11,foot,dredged,2004,,RUBY STREET BRIDGE,,2004042928882889,,IL_2858_L,,,,,120,Illinois_Waterway,BR,Mechanical,Hired_Labor,4/29/2004 0:00,4/29/2004 0:00,288.9,288.8,cubicYard,RUBY STREET UPPER,IL_BR_MVR_20040419_CS_28872889_04B,IL_BR_MVR_20040429_CS_28882889_04C,,MAZON,,BRANDON ROAD SITE 1 UPLAND PLACEMENT 285.7-285.8L,B5ODTJLM,2/27/2024 20:15,B5ODTDJM,6/12/2025 18:27
,,,99891,1.6202E+14,channel,-11,foot,dredged,2020,,BUFFALO LOWER 2,,2020091647194723,,UM_4731_L,,,,,6662,Mississippi_River,16,Mechanical,Hired_Labor,9/16/2020 0:00,9/21/2020 0:00,472.3,471.9,cubicYard,BUFFALO,UM_16_MVR_20200911_AD_47184733_20E,,,BARGE 767,,Bankline placement 472.9-473.1L,B5ODTBVC,9/14/2021 19:41,B5ODTDJM,6/12/2025 18:27
,,,99804,LA2004108830886,channel,-11,foot,dredged,2004,,BEARDSTOWN,,2.00408E+13,,IL_0882_R,,,,,22820,Illinois_Waterway,LA,Hydraulic,Hired_Labor,8/20/2004 0:00,8/31/2004 0:00,88.6,88.3,cubicYard,BEARDSTOWN,IL_LA_MVR_20040804_BD_08820888_04F,IL_LA_MVR_20040831_AD_08810886_04G,,DUBUQUE,,BANKLINE PLACEMENT 88.1-88.4R,B5ODTJLM,2/27/2024 20:15,B5ODTDJM,6/12/2025 18:27
,,,99997,SR2021122802282,construction,-11,foot,dredged,2021,,Starved Rock Lower,,2021011123142315,,IL_2281_R,,,,,2884,Illinois_Waterway,SR,Mechanical,Hired_Labor,1/11/2021 0:00,1/13/2021 0:00,231.5,231.4,cubicYard,DEER PARK LIGHT,,,SR2021122772316,Barge 767,,Cut to remove material to access 17EL offload upland placement RM 228.0R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99731,SR2021223142316,rehandle,,foot,dredged,2021,,"Starved Rock Yard Rehandle to Utica 17EL
",,2021022523142316,,IL_2281_R,,,,,9729,Illinois_Waterway,SR,Mechanical,Hired_Labor,2/25/2021 0:00,3/17/2021 0:00,231.6,231.4,cubicYard,STARVED ROCK UPPER,,,SR2021122772316,Barge 767,,Starved Rock Yard material was offloaded to LaGrange 17EL Upland RM 228.0R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2004114521459,channel,-11,foot,dredged,2004,,KINGSTON MINES,,2004091614521459,,IL_1460_L,,,,,20678,Illinois_Waterway,LA,Hydraulic,Hired_Labor,9/16/2004 0:00,10/8/2004 0:00,145.9,145.2,cubicYard,MACKINAW RIVER,IL_LA_MVR_20040915_CS_14511459_04E,IL_LA_MVR_20041020_AD_14511459_04F,,DUBUQUE,,BANKLINE PLACEMENT 145.2-145.5L & 145.6-145.7L,B5ODTJLM,2/27/2024 20:15,B5ODTDJM,6/12/2025 18:27
,,,99906,1.52021E+14,channel,-11,foot,dredged,2021,Partially completed with remaining work deferred,LOCK 14 AUX LOWER,,2021032249284930,,UM_5030_T,,,,,18360,Mississippi_River,15,Mechanical,Hired_Labor,3/22/2021 0:00,4/10/2021 0:00,493,492.8,cubicYard,LOCK 14 LOWER,UM_15_MVR_20201214_BD_49284932_20A,,,Barge 767,,Thalweg placement 502.8-503.1,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
